id,date,kwic,before,after
nla.obj-616314432,1923-10-18,roposed to establish a community settle- ment for immigrants—though just what com- munity settlement means the,a|community|settle|ment|for,though|just|what|com|munity
nla.obj-616314432,1923-10-18,"on of temporary quarters for the accommodation of immigrants, and instead of the settlers being placed on thei",quarters|for|the|accommodation|of,and|instead|of|the|settlers
nla.obj-616314432,1923-10-18, and owing to the presence on all sides of fellow immigrants they would be freed from the narrow-minded antipa,on|all|sides|of|fellow,they|would|be|freed|from
nla.obj-616314432,1923-10-18, like to be a P.C. ?” Having brought out a lot of immigrants the Vic. Government talks of acquiring a model fa,brought|out|a|lot|of,the|Vic|Government|talks|of
nla.obj-616328964,1923-10-25," news, a wounding attack on a shipload of British immigrants. Not a protest against the con- duct of a few, bu",on|a|shipload|of|British,Not|a|protest|against|the
nla.obj-616414066,1923-11-01,"ly more than was proposed in introducing the 0000 immigrants, particularly as practically the whole of the mon",proposed|in|introducing|the|0000,particularly|as|practically|the|whole
nla.obj-616414066,1923-11-01,"he Fuller Government proposed to intro- duce 6000 immigrants at a cost of £9,000,000 in loans, and leave the b",proposed|to|intro|duce|6000,at|a|cost|of|9
nla.obj-616414066,1923-11-01,"vage standing with a billhook to push civil- ised immigrants off into deep water, still bears fruit. Frank Tat",billhook|to|push|civil|ised,off|into|deep|water|still
nla.obj-616414066,1923-11-01, know anything else about Aus- tralia except that immigrants weren t allowed to land there ! The cables tell u,about|Aus|tralia|except|that,weren|t|allowed|to|land
nla.obj-617404265,1923-11-22,s how ridiculous is it to buy the cheaper sort of immigrants at high prices as a sort of last resource! “Iford,buy|the|cheaper|sort|of,at|high|prices|as|a
nla.obj-617404265,1923-11-22, R.C. Church in Australia to keep up the quota of immigrants of the ancient faith from the London end. Fie lef,keep|up|the|quota|of,of|the|ancient|faith|from
nla.obj-618628071,1923-12-08,s before.. In countries which habitually received immigrants the increase was as much as 30-fold —3000 per cen,In|countries|which|habitually|received,the|increase|was|as|much
nla.obj-617418114,1923-12-13,"840 the place presently became a depot for female immigrants, being also used by the officials of the Immigrat",became|a|depot|for|female,being|also|used|by|the
nla.obj-617418151,1923-12-27,"or sorts. Next, a ship’s officer told me that the immigrants aboard his British steamer were fed with Argen- t",officer|told|me|that|the,aboard|his|British|steamer|were
nla.obj-617418151,1923-12-27,"developed of jeei’ing at “Pommies” and slandering immigrants has not passed unnoticed in the U.K., and it is r",ing|at|Pommies|and|slandering,has|not|passed|unnoticed|in
nla.obj-666128642,1924-01-03," main- taining about the same pace this year, ihe immigrants are liable to leave when some State with 10 times",same|pace|this|year|ihe,are|liable|to|leave|when
nla.obj-617418172,1924-01-10," Greenwood, who had charge of the second batch of immigrants to reach Port Phillip—they came from Liverpool in",of|the|second|batch|of,to|reach|Port|Phillip|they
nla.obj-617418195,1924-01-17,d much to gain from intermarriage with Japan- ese immigrants. Such is the policy in whose interests Poultney B,from|intermarriage|with|Japan|ese,Such|is|the|policy|in
nla.obj-617418239,1924-01-31,on and an aggressive form of nationalism. English immigrants have not been cordially received in some quarters,aggressive|form|of|nationalism|English,have|not|been|cordially|received
nla.obj-617418239,1924-01-31," Immigrant; and Australia’s standard of desirable immigrants is low at that. As for “Sobretodo,” why are my pr",Australia|s|standard|of|desirable,is|low|at|that|As
nla.obj-617418252,1924-02-07,till taking about a quarter of a million of white immigrants a year exclusive of Italians —and nearly a hundre,of|a|million|of|white,a|year|exclusive|of|Italians
nla.obj-617418252,1924-02-07,gave it as his opinion that Serbs would make good immigrants for Northern Australia. .. .They were used to wor,that|Serbs|would|make|good,for|Northern|Australia|They|were
nla.obj-617418271,1924-02-14, into farms for Oie landless—perhaps for assisted immigrants brought from Petticoat-lane and given six months’,Oie|landless|perhaps|for|assisted,brought|from|Petticoat|lane|and
nla.obj-617536643,1924-02-28,"ure the life. The Horrocks brothers, also British immigrants, stayed longer than Jorrocks and failed for a muc",The|Horrocks|brothers|also|British,stayed|longer|than|Jorrocks|and
nla.obj-617536681,1924-03-13,"ithout any money at all), and if they are British immigrants so much the better. According to the Mitchell the",and|if|they|are|British,so|much|the|better|According
nla.obj-617536681,1924-03-13, A conviction that Mitchell's methods of settling immigrants are fraught with disas- ter has had a great deal ,Mitchell|s|methods|of|settling,are|fraught|with|disas|ter
nla.obj-617536681,1924-03-13,"s to get 10s. a day. The arrangement is that 6000 immigrants are to be settled in this fashion, and the total ",The|arrangement|is|that|6000,are|to|be|settled|in
nla.obj-617536681,1924-03-13,se was given to the British Gov- ernment that the immigrants would get 12 months’ training on farms before the,British|Gov|ernment|that|the,would|get|12|months|training
nla.obj-617536681,1924-03-13,"tic, that, although 13,932 assisted and nominated immigrants arrived in the State between 1919 and 1923, the g",13|932|assisted|and|nominated,arrived|in|the|State|between
nla.obj-617536681,1924-03-13,"of Hughes's mind! Up to the 1910 census the alien immigrants into the U.S.A. totalled 28 millions, from 46 nat",the|1910|census|the|alien,into|the|U|S|A
nla.obj-617536720,1924-03-27,"ssacre of Mountain Meadows wherein a party of 130 immigrants were all murdered save one, really arose from the",wherein|a|party|of|130,were|all|murdered|save|one
nla.obj-617536720,1924-03-27," another are strongly in favor ot desirable white immigrants, provided they are all crowded into the fairly we",in|favor|ot|desirable|white,provided|they|are|all|crowded
nla.obj-617536761,1924-04-10,gold finds gave the south a temporary monopoly of immigrants. After these influences exhausted their force the,south|a|temporary|monopoly|of,After|these|influences|exhausted|their
nla.obj-617536785,1924-04-17,make a point of behaving like hoodlums to British immigrants. The educative influence of the cinema is enormou,behaving|like|hoodlums|to|British,The|educative|influence|of|the
nla.obj-617536785,1924-04-17,r hand over tiie rest of the population. That the immigrants are an economic danger to the population because ,of|the|population|That|the,are|an|economic|danger|to
nla.obj-617536868,1924-04-24,"migration Bill, which “turns the key” on Japanese immigrants. Incidental cables- were to the effect that the J",turns|the|key|on|Japanese,Incidental|cables|were|to|the
nla.obj-617536884,1924-05-01,ants of the first and second genera- tions of the immigrants who were freely regarded as the scum of Europe is,second|genera|tions|of|the,who|were|freely|regarded|as
nla.obj-617536884,1924-05-01,"- age have had a selective influence, so that our immigrants have been in some sense picked people. No starvin",selective|influence|so|that|our,have|been|in|some|sense
nla.obj-617536884,1924-05-01," was bought, and 459 persons (308 of them British immigrants and the majority “without means of their own”) we",persons|308|of|them|British,and|the|majority|without|means
nla.obj-617588666,1924-05-15,". That covered the bank-calamity period, in which immigrants were few and loans also. But in the 1911-21 decad",bank|calamity|period|in|which,were|few|and|loans|also
nla.obj-617588666,1924-05-15,"ade no perceptible difference, and agricul- tural immigrants, of whom so much is writ- ten, are seemingly taki",perceptible|difference|and|agricul|tural,of|whom|so|much|is
nla.obj-617588666,1924-05-15,"without discomfort, though, Uo some of these best immigrants start on their life’s journey. One mother pointed",Uo|some|of|these|best,start|on|their|life|s
nla.obj-617588986,1924-06-12,In the requisitions for clothing for the assisted immigrants of the early days we find that trousers were alwa,for|clothing|for|the|assisted,of|the|early|days|we
nla.obj-617588986,1924-06-12,"from England. His lawyer pleaded the Con- tracted Immigrants Act of 1905, which pre- vented workmen being enga",lawyer|pleaded|the|Con|tracted,Act|of|1905|which|pre
nla.obj-617589020,1924-06-19,"e, to enrich the Commonwealth with another best o immigrants. Carrying her three-weeks-old baby, and with the ",Commonwealth|with|another|best|o,Carrying|her|three|weeks|old
nla.obj-617709194,1924-07-31,"already had full power to impose tariffs, exclude immigrants, arm and generally act the part of independent na",power|to|impose|tariffs|exclude,arm|and|generally|act|the
nla.obj-617709219,1924-08-07, three-fifths of these group settlers are British immigrants; the Australians include a sprinkling of A.I.F. m,these|group|settlers|are|British,the|Australians|include|a|sprinkling
nla.obj-617709270,1924-09-04,"tiations will become perma- nent. Australia needs immigrants, and would rather get them from Britain than from",become|perma|nent|Australia|needs,and|would|rather|get|them
nla.obj-617709270,1924-09-04,city-bred tyros without knowledge or capital; the immigrants it requires are workers capable of turning out ma,without|knowledge|or|capital|the,it|requires|are|workers|capable
nla.obj-617709270,1924-09-04,alia since it leaked out that his £lOOO farms for immigrants were costing £l6OO and £l7OO in improvements alon,that|his|lOOO|farms|for,were|costing|l6OO|and|l7OO
nla.obj-666128688,1924-09-11,"as been remarked in several quarters that foreign immigrants with little money and less English—in some eases,",in|several|quarters|that|foreign,with|little|money|and|less
nla.obj-666128688,1924-09-11,"lief that South America was originally peopled by immigrants from Asia, who crossed the Pacific and establishe",America|was|originally|peopled|by,from|Asia|who|crossed|the
nla.obj-617709297,1924-09-18,"ship’s papers, asked if there were any prohibited immigrants aboard. He was told by the master that one black ",if|there|were|any|prohibited,aboard|He|was|told|by
nla.obj-617709311,1924-09-25,aring at the notice on the gate: „ “Only selected immigrants may enter here. N.S.W. CRIPPS CLARK. A Frustrated,on|the|gate|Only|selected,may|enter|here|N|S
nla.obj-617709379,1924-10-16, the electors with Ministerial prestige. « Balkan Immigrants. “Machete” : The Sydney press has been complacent,electors|with|Ministerial|prestige|Balkan,Machete|The|Sydney|press|has
nla.obj-617709379,1924-10-16,"e dashed well right: Australia is asking for farm immigrants, and Newton would probably make the poorest sort ",Australia|is|asking|for|farm,and|Newton|would|probably|make
nla.obj-617761977,1924-10-30," and in at least two instances the sufferers were immigrants from the Mediterranean. In addition, there are in",two|instances|the|sufferers|were,from|the|Mediterranean|In|addition
nla.obj-617762335,1924-12-04,"st Uncle and a distinct predilection for Japanese immigrants), and the black repub- lics, all sided with Japan",a|distinct|predilection|for|Japanese,and|the|black|repub|lics
nla.obj-617762403,1924-12-11,ed to their goods just as the U.S. applies one to immigrants. For the July-September quar- ter of 1924 the Com,U|S|applies|one|to,For|the|July|September|quar
nla.obj-617762528,1924-12-18,rilling achievement has been to pro- vide British immigrants with doubtfully fer- tile south-west farms which ,been|to|pro|vide|British,with|doubtfully|fer|tile|south
nla.obj-617762651,1924-12-25, the starved funds of the hospitals! A HANDFUL OF IMMIGRANTS. The carriage was alive with the liquid babbling ,the|hospitals|A|HANDFUL|OF,The|carriage|was|alive|with
nla.obj-617762651,1924-12-25,"most hurts the eyes with its vividness. Among the immigrants there was an atmo- sphere of excitement, the roun",with|its|vividness|Among|the,there|was|an|atmo|sphere
