id,date,kwic,before,after
19460802_reps_17_188.xml,1946-08-02,t lose British nationality because of marriage to aliens. I received a cable yesterday indicating that a s,nationality|because|of|marriage|to,I|received|a|cable|yesterday
19420924_senate_16_172.xml,1942-09-24,my Aliens. ,my|Aliens,my|Aliens
19420924_senate_16_172.xml,1942-09-24,"lic demand that the selective internment of enemy aliens should be more rigorously pruned, and that sale o",the|selective|internment|of|enemy,should|be|more|rigorously|pruned
19420924_senate_16_172.xml,1942-09-24, and that sale of poisons and explosives to enemy aliens be prohibited and that stocks held by them be imp,poisons|and|explosives|to|enemy,be|prohibited|and|that|stocks
19420924_senate_16_172.xml,1942-09-24," businesses owned or conducted on behalf of enemy aliens, such authority to have power to pay all profits ",conducted|on|behalf|of|enemy,such|authority|to|have|power
19420924_senate_16_172.xml,1942-09-24,,,
19420924_senate_16_172.xml,1942-09-24," of subversive action, it is urged that all enemy aliens employed in canneries and pulping industries shou",is|urged|that|all|enemy,employed|in|canneries|and|pulping
19420924_senate_16_172.xml,1942-09-24,"o transmitting sets, all such sets owned by enemy aliens or by naturalized subjects of enemy origin should",such|sets|owned|by|enemy,or|by|naturalized|subjects|of
19440223_reps_17_177.xml,1944-02-23, became naturalized A,became|naturalized|A,became|naturalized|A
19440223_reps_17_177.xml,1944-02-23, am saying. I exclude those men. I refer to enemy aliens. They should not enjoy better rates of pay than o,men|I|refer|to|enemy,They|should|not|enjoy|better
19440223_reps_17_177.xml,1944-02-23, I spoke of enemy aliens only. ,spoke|of|enemy|aliens|only,I|spoke|of|enemy|aliens
19440223_reps_17_177.xml,1944-02-23,y aliens. ,y|aliens,y|aliens
19630515_reps_24_hor38_c1.xml,1963-05-15,ations will not alter the provision in respect of aliens and they will not modify the residential requirem,the|provision|in|respect|of,and|they|will|not|modify
19420429_reps_16_170.xml,1942-04-29,"Minister for the Army inform the House whether an aliens tribunal recently visited Tatura, in Victoria, an",inform|the|House|whether|an,tribunal|recently|visited|Tatura|in
19420429_reps_16_170.xml,1942-04-29,,,
19770224_reps_30_hor103.xml,1977-02-24,"nrol, and it does not of course take into account aliens, who cannot enrol. It is not easy to get the figu",of|course|take|into|account,who|cannot|enrol|It|is
19770224_reps_30_hor103.xml,1977-02-24,"iderations of population movement, Aborigines and aliens. One must take notice solely of the enrolment. If",of|population|movement|Aborigines|and,One|must|take|notice|solely
19051213_senate_2_30.xml,1905-12-13,use 4 being remodelled so as to apply to coloured aliens.  But the Act ought not to apply to the citizens ,as|to|apply|to|coloured,But|the|Act|ought|not
19051213_senate_2_30.xml,1905-12-13,: I inquired under what regulation these coloured aliens were introduced. The reply was that there was no ,under|what|regulation|these|coloured,were|introduced|The|reply|was
19051213_senate_2_30.xml,1905-12-13,,,
19051213_senate_2_30.xml,1905-12-13," of its legislation, Natal is overrun by coloured aliens - the very people whom its Parliament wished to e",Natal|is|overrun|by|coloured,the|very|people|whom|its
19051213_senate_2_30.xml,1905-12-13," the northern parts of the Commonwealth, coloured aliens have been surreptitiously landing; but that has n",parts|of|the|Commonwealth|coloured,have|been|surreptitiously|landing|but
19660420_reps_25_hor51.xml,1966-04-20,mation on addresses and other details relating to aliens in Australia. ,and|other|details|relating|to,nd|other|details|relating|to
19660420_reps_25_hor51.xml,1966-04-20, proposed provisions it will not be necessary for aliens who stay in Australia for less than a year to be ,will|not|be|necessary|for,who|stay|in|Australia|for
19660420_reps_25_hor51.xml,1966-04-20,,,
19660420_reps_25_hor51.xml,1966-04-20,ll this makes it unnecessary to obtain additional aliens' registration forms from alien visitors. ,it|unnecessary|to|obtain|additional,l|aliens|registration|forms|from
19660420_reps_25_hor51.xml,1966-04-20,I wish to make a few brief comments in respect of aliens generally. 1 have been pleased to ascertain from ,brief|comments|in|respect|of,generally|1|have|been|pleased
19660420_reps_25_hor51.xml,1966-04-20,in from inquiries that previous amendments to the Aliens Act have evidently been as productive and as bene,that|previous|amendments|to|the,Act|have|evidently|been|as
19660420_reps_25_hor51.xml,1966-04-20," is that between 85 per cent, and 90 per cent, of aliens in Australia are now registered under the Act. Re",and|90|per|cent|of,in|Australia|are|now|registered
19660420_reps_25_hor51.xml,1966-04-20,islation providing for information to be given by aliens should be watertight. Without being too stringent,information|to|be|given|by,should|be|watertight|Without|being
19660420_reps_25_hor51.xml,1966-04-20,t the situaion is from time to time in respect of aliens. ,to|time|in|respect|of,tuaion|is|from|time|to
19660420_reps_25_hor51.xml,1966-04-20, that there is now a fairly effective register of aliens in Australia. No doubt the improvements to be mad,a|fairly|effective|register|of,in|Australia|No|doubt|the
19660420_reps_25_hor51.xml,1966-04-20,"esult of the last amendment that, was made to the Aliens Act forms are now filled in overseas with the hel",that|was|made|to|the,Act|forms|are|now|filled
19660420_reps_25_hor51.xml,1966-04-20,ard and will be able to find out in this way what aliens are attempting to remain illegally in Australia. ,out|in|this|way|what,are|attempting|to|remain|illegally
19660420_reps_25_hor51.xml,1966-04-20,"n. For certain new settlers coming to Australia - aliens, until such time as they become naturalised - to ",new|settlers|coming|to|Australia,until|such|time|as|they
19660420_reps_25_hor51.xml,1966-04-20,them to accept. I find in these amendments to the Aliens Act good reason to compliment the ,in|these|amendments|to|the,s|to|the|Aliens|Act
19660420_reps_25_hor51.xml,1966-04-20,"d, the amendments relate to the simplification of aliens' registration in this country. The use of the inc",relate|to|the|simplification|of,registration|in|this|country|The
19660420_reps_25_hor51.xml,1966-04-20,applies to those people who will be classified as aliens because their visit to us is for one year or less,who|will|be|classified|as,because|their|visit|to|us
19660420_reps_25_hor51.xml,1966-04-20,"ss. However, for those other people classified as aliens, the completion of a registration form at the tim",those|other|people|classified|as,the|completion|of|a|registration
19660420_reps_25_hor51.xml,1966-04-20,ut we say that the parents are foreigners and are aliens. ,parents|are|foreigners|and|are,y|that|the|parents|are
19660420_reps_25_hor51.xml,1966-04-20,"0th June last year there were still about 396,000 aliens registered in Australia. Of that number about 192",were|still|about|396|000,registered|in|Australia|Of|that
19660420_reps_25_hor51.xml,1966-04-20,,,
19030527_senate_1_13.xml,1903-05-27, senator vote on the proposal to exclude coloured aliens ? ,the|proposal|to|exclude|coloured,vote|on|the|proposal|to
19030527_senate_1_13.xml,1903-05-27,,,
19030527_senate_1_13.xml,1903-05-27,drink tea produced in other parts of the world by aliens ? I think I saw the honorablesenator drinking tea,parts|of|the|world|by,I|think|I|saw|the
19030527_senate_1_13.xml,1903-05-27,"in anything that can be done to* keep undesirable aliens, coloured or otherwise, out of Australia, I will ",be|done|to|keep|undesirable,coloured|or|otherwise|out|of
19721031_senate_27_s54.xml,1972-10-31,,,
19721031_senate_27_s54.xml,1972-10-31,s notified particulars required of them under the Aliens Act for the years 1970 and 1971. ,required|of|them|under|the,under|the|Aliens|Act|for
19721031_senate_27_s54.xml,1972-10-31,ion requirement. ,ion|requirement,ion|requirement
19721031_senate_27_s54.xml,1972-10-31,,,
19310514_senate_12_129.xml,1931-05-14,,,
19201028_reps_8_94.xml,1920-10-28,,,
19201028_reps_8_94.xml,1920-10-28,"alia, or another British Possession, apply to all aliens, or is the present system of differentiation to c",British|Possession|apply|to|all,or|is|the|present|system
19201028_reps_8_94.xml,1920-10-28," age. I hope the Minister will assure us that all aliens will be treated alike whether they are of German,",will|assure|us|that|all,will|be|treated|alike|whether
19400528_reps_15_163.xml,1940-05-28,", and even with regard to the internment of enemy aliens. Influential enemy aliens are allowed their liber",to|the|internment|of|enemy,Influential|enemy|aliens|are|allowed
19400528_reps_15_163.xml,1940-05-28,the internment of enemy aliens. Influential enemy aliens are allowed their liberty in various cities in Au,of|enemy|aliens|Influential|enemy,are|allowed|their|liberty|in
19400528_reps_15_163.xml,1940-05-28,"various cities in Australia, although other enemy aliens, who are not so wealthy, are interned. It is comm",in|Australia|although|other|enemy,who|are|not|so|wealthy
19460704_reps_17_187.xml,1946-07-04,ding the United Kingdom Nationality and Status of Aliens Act to permit of residence in B and C mandated te,Kingdom|Nationality|and|Status|of,Act|to|permit|of|residence
19011010_reps_1_5.xml,1901-10-10,"ishes proof that leprosy originated amongst these aliens. In Queensland, in 1889, there were eleven lepers",that|leprosy|originated|amongst|these,In|Queensland|in|1889|there
19011010_reps_1_5.xml,1901-10-10,", to induce honorable members to get rid of these aliens. Are we going to allow the whole of tlie white ra",to|get|rid|of|these,Are|we|going|to|allow
19011010_reps_1_5.xml,1901-10-10,"ly framed with the object of keeping out coloured aliens, I indicated that I considered that kanakas were ",object|of|keeping|out|coloured,I|indicated|that|I|considered
19011010_reps_1_5.xml,1901-10-10,"ial difference between the insidious coming in of aliens to all parts of Australia, which we have tried to",the|insidious|coming|in|of,to|all|parts|of|Australia
19401210_reps_16_165.xml,1940-12-10,"ents, guns, and wireless sets captured from enemy aliens in Sydney to realize the preparations made for se",wireless|sets|captured|from|enemy,in|Sydney|to|realize|the
19401210_reps_16_165.xml,1940-12-10,ernment should provide every facility to friendly aliens in order to enable them to serve with our defence,provide|every|facility|to|friendly,in|order|to|enable|them
19401210_reps_16_165.xml,1940-12-10,"services overseas is resumed in January, friendly aliens will be permitted to enlist. ",is|resumed|in|January|friendly,ary|friendly|aliens|will|be
19401210_reps_16_165.xml,1940-12-10,"Statutory Rules 1940, No. 260, National Security (Aliens Control) Regulations, issued recently, together w",1940|No|260|National|Security,Control|Regulations|issued|recently|together
19401210_reps_16_165.xml,1940-12-10,estimate as to what will be the daily cost of the aliens tribunals set up under the National Security (Ali,the|daily|cost|of|the,tribunals|set|up|under|the
