id,date,kwic,before,after
19610321_reps_23_hor30.xml,1961-03-21," work in Australia we should not bring in 115,000 immigrants annually to add to the number of workless. I unde",not|bring|in|115|000,annually|to|add|to|the
19570828_senate_22_s11.xml,1957-08-28,"May of last year. But what happened to the 90,000 immigrants who came to this country? ",happened|to|the|90|000,o|the|90|000|immigrants
19570828_senate_22_s11.xml,1957-08-28,"gotten that, during the same period, about 60,000 immigrants have come to Australia. We have to face the situa",same|period|about|60|000,have|come|to|Australia|We
19570828_senate_22_s11.xml,1957-08-28, that the position is quite satisfactory. We have immigrants in this country living on a special dole in camps,is|quite|satisfactory|We|have,in|this|country|living|on
19570828_senate_22_s11.xml,1957-08-28,is side have always contended that the numbers of immigrants coming to Australia must necessarily be governed ,contended|that|the|numbers|of,coming|to|Australia|must|necessarily
19570828_senate_22_s11.xml,1957-08-28, is an- economic evil for any government to bring immigrants to this country when we have persons unemployed. ,for|any|government|to|bring,to|this|country|when|we
19090706_reps_3_49.xml,1909-07-06, necessary that there should be a large inflow of immigrants. Honorable members opposite will agree with me wh,be|a|large|inflow|of,Honorable|members|opposite|will|agree
19090706_reps_3_49.xml,1909-07-06," I say that if we are to induce a large number of immigrants to come to Australia, the lands  of this country ",induce|a|large|number|of,to|come|to|Australia|the
19090706_reps_3_49.xml,1909-07-06,cure the lands of Australia for the settlement of immigrants than honorable members opposite could have done h,Australia|for|the|settlement|of,than|honorable|members|opposite|could
19090706_reps_3_49.xml,1909-07-06,d arrange better conditions for the settlement of immigrants than could a Government that was bent upon opposi,conditions|for|the|settlement|of,than|could|a|Government|that
19090706_reps_3_49.xml,1909-07-06,h State would be made available for occupation by immigrants when they arrive in Australia. Let me remind hono,made|available|for|occupation|by,when|they|arrive|in|Australia
19090706_reps_3_49.xml,1909-07-06,"passed a measure, setting aside certain areas for immigrants. If that could be done in Victoria, we know that ",setting|aside|certain|areas|for,If|that|could|be|done
19090706_reps_3_49.xml,1909-07-06,rnments set aside certain areas for occupation by immigrants. 1 venture to say they would be willing to do so.,certain|areas|for|occupation|by,1|venture|to|say|they
19090706_reps_3_49.xml,1909-07-06," State of Victoria introduced a certain number of immigrants, that seventeen of them were sent to Rushworth in",introduced|a|certain|number|of,that|seventeen|of|them|were
19090706_reps_3_49.xml,1909-07-06,he incident. The fact remains that these men were immigrants. They were told that they could get employment on,remains|that|these|men|were,They|were|told|that|they
19090706_reps_3_49.xml,1909-07-06,,,
19090706_reps_3_49.xml,1909-07-06,"ica or elsewhere, the fact remains that they were immigrants, who were seeking employment in this fair land. T",fact|remains|that|they|were,who|were|seeking|employment|in
19090706_reps_3_49.xml,1909-07-06,"been made available we can honestly advertise for immigrants. That was the policy of the Fisher Government, bu",we|can|honestly|advertise|for,That|was|the|policy|of
19090706_reps_3_49.xml,1909-07-06,,,
19090706_reps_3_49.xml,1909-07-06,l Affairs a letter which was sent by six contract immigrants who were brought out to the Australian Pastoral C,was|sent|by|six|contract,who|were|brought|out|to
19090706_reps_3_49.xml,1909-07-06,,,
19090706_reps_3_49.xml,1909-07-06,,,
19090706_reps_3_49.xml,1909-07-06,he Government had in bringing us to Queensland as immigrants. ,bringing|us|to|Queensland|as,t|had|in|bringing|us
19090706_reps_3_49.xml,1909-07-06,,,
19090706_reps_3_49.xml,1909-07-06,"cular case, but with the introduction of contract immigrants by the Queensland Government, acting with the per",with|the|introduction|of|contract,by|the|Queensland|Government|acting
19090706_reps_3_49.xml,1909-07-06,sts that they are not to be permitted to sneak in immigrants under contract to work for less than the ruling r,be|permitted|to|sneak|in,under|contract|to|work|for
19271012_senate_10_116.xml,1927-10-12," that number 52,394 were British, and 10,870 were immigrants from 30 European countries. During the same perio",British|and|10|870|were,from|30|European|countries|During
19560228_senate_22_s7.xml,1956-02-28,,,
19560228_senate_22_s7.xml,1956-02-28,"ike a boa-constrictor, digest a certain number of immigrants and then rest for a while. Those are things that ",digest|a|certain|number|of,and|then|rest|for|a
19560228_senate_22_s7.xml,1956-02-28,mine the immigration scheme to determine how many immigrants we can absorb in Australia. While we had overseas,scheme|to|determine|how|many,we|can|absorb|in|Australia
19560228_senate_22_s7.xml,1956-02-28,"capital coming in, we were able to take 1,000,000 immigrants in ten years. That was a great and creditable per",to|take|1|000|000,in|ten|years|That|was
19560228_senate_22_s7.xml,1956-02-28," be regrettable if we had to reduce our intake of immigrants, and I trust that we shall not have to do so, but",to|reduce|our|intake|of,and|I|trust|that|we
19010920_reps_1_4.xml,1901-09-20,"s of this section (hereinafter called ""prohibited immigrants"") is prohibited, namely :  - ",this|section|hereinafter|called|prohibited,rohibited|immigrants|is|prohibited|namely
19010920_reps_1_4.xml,1901-09-20,"with the object of excluding Chinese and Japanese immigrants, and also to forbid their employment oncertain Go",of|excluding|Chinese|and|Japanese,and|also|to|forbid|their
19010920_reps_1_4.xml,1901-09-20,they do not know what test will be imposed on the immigrants coming here. It is far better that shipowners sho,will|be|imposed|on|the,coming|here|It|is|far
19060711_reps_2_31.xml,1906-07-11,"honorable member for North Sydney in the Contract Immigrants Bill. If that be so, I can understand the right h",North|Sydney|in|the|Contract,Bill|If|that|be|so
19060711_reps_2_31.xml,1906-07-11, of Great Britain to come here under the Contract Immigrants Act. ,come|here|under|the|Contract,n|to|come|here|under
19060711_reps_2_31.xml,1906-07-11,"don, largely in order that we may secure suitable immigrants for Australia. I am satisfied that there is nobod",that|we|may|secure|suitable,for|Australia|I|am|satisfied
19060711_reps_2_31.xml,1906-07-11, into the Commonwealth at this precise moment The immigrants whom we desire to attract are those connected wit,at|this|precise|moment|The,whom|we|desire|to|attract
19540914_reps_21_hor4.xml,1954-09-14," also need man-power. However, we are bringing in immigrants at a considerable rate, and I hope that the flow ",However|we|are|bringing|in,at|a|considerable|rate|and
19540914_reps_21_hor4.xml,1954-09-14,"n will be further increased. It is essential that immigrants should be brought here, but we cannot turn immigr",increased|It|is|essential|that,should|be|brought|here|but
19540914_reps_21_hor4.xml,1954-09-14,"ctory, I am concerned about the present intake of immigrants because I do not think that it is measuring up to",about|the|present|intake|of,because|I|do|not|think
19540914_reps_21_hor4.xml,1954-09-14,"preciate that children form the best link between immigrants , and Australians, but I am concerned about the n",form|the|best|link|between,and|Australians|but|I|am
19540914_reps_21_hor4.xml,1954-09-14," first steps in assimilation is for . non-British immigrants to seek naturalization status, if they are eligib",assimilation|is|for|non|British,to|seek|naturalization|status|if
19540914_reps_21_hor4.xml,1954-09-14,hat the payment of the fee of £5 might deter some immigrants from seeking naturalization. A fee for naturaliza,of|5|might|deter|some,from|seeking|naturalization|A|fee
19540914_reps_21_hor4.xml,1954-09-14," bright but dignified. However, there may be some immigrants who prefer to assume citizenship unobtrusively an",However|there|may|be|some,who|prefer|to|assume|citizenship
19540914_reps_21_hor4.xml,1954-09-14,"iate immediately a widespread publicity campaign. Immigrants should be told that, as soon as they acquire Aust",immediately|a|widespread|publicity|campaign,should|be|told|that|as
19540914_reps_21_hor4.xml,1954-09-14,ition for the admission pf quotas of non-European immigrants into this country. 'That proposition has been put,pf|quotas|of|non|European,into|this|country|That|proposition
19540914_reps_21_hor4.xml,1954-09-14,"uotas for ^European, as well as for nonEuropean, 'immigrants. 'The quota system that we hear talked about in A",as|well|as|for|nonEuropean,The|quota|system|that|we
19540914_reps_21_hor4.xml,1954-09-14,"ndly, by Australian-born citizens and thirdly, by immigrants, will he discuss with State Premiers the passage ",born|citizens|and|thirdly|by,will|he|discuss|with|State
19571016_reps_22_hor16.xml,1957-10-16,"angement for assisted passages to be provided for immigrants from South Africa, Tanganyika and the other place",passages|to|be|provided|for,from|South|Africa|Tanganyika|and
19571016_reps_22_hor16.xml,1957-10-16,een increasing it for some time. Large numbers of immigrants have been brought to the country to supplement th,some|time|Large|numbers|of,have|been|brought|to|the
19571016_reps_22_hor16.xml,1957-10-16,"stralia needs more people. But having brought the immigrants to this country, what are we doing to protect the",people|But|having|brought|the,to|this|country|what|are
19081201_reps_3_48.xml,1908-12-01," checking the admission into Papua of undesirable immigrants. It was stated by Bishop Stone Wigg, at a meeting",admission|into|Papua|of|undesirable,It|was|stated|by|Bishop
19081201_reps_3_48.xml,1908-12-01,,,
19490217_reps_18_201.xml,1949-02-17,o be done to see that homes that are provided for immigrants will be available to them for some reasonable per,homes|that|are|provided|for,will|be|available|to|them
19490217_reps_18_201.xml,1949-02-17,he responsibility for providing accommodation for immigrants rests upon the nominator and not upon either the ,responsibility|for|providing|accommodation|for,rests|upon|the|nominator|and
19490217_reps_18_201.xml,1949-02-17,"n characteristics, and cannot be controlled. Some immigrants leave the homes of their relatives after a few da",and|cannot|be|controlled|Some,leave|the|homes|of|their
19490217_reps_18_201.xml,1949-02-17,"n hospitals, are to be dismissed, and replaced by immigrants? Have some of the exservicemen already been told ",be|dismissed|and|replaced|by,Have|some|of|the|exservicemen
19490217_reps_18_201.xml,1949-02-17,"under the age of 45 years, are being displaced by immigrants. Indeed, our great difficulty has been to get eno",years|are|being|displaced|by,Indeed|our|great|difficulty|has
19120711_reps_4_64.xml,1912-07-11," situation - careful examination and selection of immigrants on the other side, and proper handling of them at",careful|examination|and|selection|of,on|the|other|side|and
19120711_reps_4_64.xml,1912-07-11,"side, and proper handling of them at this end. If immigrants come here and find that there is nothing for them",them|at|this|end|If,come|here|and|find|that
